"nome","nam_pedra","num_fase","_des_turma","num_inde","num_iaa","num_ieg","num_ips","num_ipv","num_ian","num_ida","num_ipp","ano","dat_reference","flg_ponto_virada"
ALUNO-439,Quartzo,4,L,4.93,9.58,3.6,7.5,6.05,5,0,7.91,2020,2020-01-01,Não
ALUNO-441,Ametista,2,J,7.59,9.50,7.4,6.25,6.72,10,8.5,5,2020,2020-01-01,Não
ALUNO-442,Ametista,0,F,8.21,8.50,10,7.5,7.33,5,9.5,7.5,2020,2020-01-01,Não
ALUNO-443,Ametista,2,P,7.67,8.50,9.7,7.5,7.77,5,6,8.74,2020,2020-01-01,Não
ALUNO-445,Ágata,1,M,6.66,9.00,6.3,7.5,7.91,5,4.75,7.18,2020,2020-01-01,Não
ALUNO-447,Ágata,0,G,7,8.50,10,5,4.99,5,9.5,2.5,2020,2020-01-01,Não
ALUNO-448,Ametista,2,R,7.51,9.50,8.9,9.37,8.44,10,10,8.54,2020,2020-01-01,Não
ALUNO-449,Topázio,1,N,8.74,9.50,9.2,7.5,7.27,10,10,7.5,2020,2020-01-01,Não
ALUNO-450,Ágata,4,E,6.95,7.91,6.4,7.5,7.29,5,6.66,8.43,2020,2020-01-01,Não
ALUNO-451,Ametista,1,E,7.32,9.00,8,6.25,7.94,10,4.5,7.08,2020,2020-01-01,Não
ALUNO-453,Quartzo,1,G,5.68,8.50,6.1,7.5,7.75,5,0,8.12,2020,2020-01-01,Não
ALUNO-455,Topázio,2,F,8.58,9.50,9.3,7.5,9.27,10,7,7.70,2020,2020-01-01,Sim
ALUNO-457,Quartzo,1,J,5.91,8.00,7.1,5.62,7.83,10,0,5.62,2020,2020-01-01,Não
ALUNO-458,Quartzo,1,C,5.53,8.50,6.2,7.5,7.33,5,0,7.29,2020,2020-01-01,Não
ALUNO-459,Quartzo,5,L,5.93,6.66,6.9,3.12,7.66,5,3.66,8.12,2020,2020-01-01,Não
ALUNO-460,Ametista,5,G,8.11,9.58,9,4.37,8.95,10,6.33,8.59,2020,2020-01-01,Sim
ALUNO-462,Ágata,5,B,7.24,7.91,8.2,7.5,7.66,5,6,8.33,2020,2020-01-01,Não
ALUNO-463,Ametista,3,L,8.29,8.75,9.7,5,7.58,10,8,8.59,2020,2020-01-01,Não
ALUNO-464,Ágata,4,B,6.84,9.58,8.4,7.5,7.88,10,0,8.74,2020,2020-01-01,Não
ALUNO-466,Quartzo,6,A,5.78,0,6.5,6.25,7.79,5,5.16,7.65,2020,2020-01-01,Não
ALUNO-467,Ágata,2,M,6.62,9.50,7.5,6.87,7.58,5,3.75,7.18,2020,2020-01-01,Não
ALUNO-468,Ametista,1,N,7.42,9.50,7.5,5,7.44,5,9,6.87,2020,2020-01-01,Não
ALUNO-469,Ametista,3,A,8.34,8.75,9.1,6.87,7.91,10,8,7.81,2020,2020-01-01,Não
ALUNO-472,Ametista,1,K,8.22,9.00,8.9,7.5,8.11,5,9.5,7.70,2020,2020-01-01,Não
ALUNO-473,Ametista,1,E,7.80,9.50,7.7,6.87,7.22,5,10,6.87,2020,2020-01-01,Não
ALUNO-474,Ametista,1,H,8.03,9.50,8.3,7.5,7.72,5,9.5,7.29,2020,2020-01-01,Não
ALUNO-616,Ametista,7,B,7.74,10,8.7,7.5,8.41,5,6,8.75,2020,2020-01-01,Não
ALUNO-476,Ametista,7,B,8.10,8.33,9.1,6.25,8.04,10,7.16,7.81,2020,2020-01-01,Não
ALUNO-477,Quartzo,2,L,5.79,9.00,5.9,5,7.05,5,2.75,7.5,2020,2020-01-01,Não
ALUNO-478,Ágata,2,G,6.57,9.50,9.3,7.5,6.94,5,2,7.29,2020,2020-01-01,Não
ALUNO-482,Ametista,2,E,8.34,10,9.6,7.5,8.27,5,8,9.16,2020,2020-01-01,Não
ALUNO-483,Ametista,2,E,8.37,9.50,9.6,5,8.16,10,8,7.70,2020,2020-01-01,Não
ALUNO-484,Quartzo,8,A,5.70,9.58,0,3.12,0,10,7.8,0,2020,2020-01-01,Não
ALUNO-486,Quartzo,2,B,5.86,9.00,9,5,7.5,5,5,5.62,2020,2020-01-01,Não
ALUNO-487,Topázio,0,G,8.78,9.50,10,7.5,6.49,10,10,7.81,2020,2020-01-01,Não
ALUNO-488,Ágata,3,R,6.51,10,4.2,6.87,5.61,10,5.66,7.29,2020,2020-01-01,Não
ALUNO-490,Ametista,3,B,8.00,9.58,8.5,6.87,8.29,5,8.66,7.65,2020,2020-01-01,Não
ALUNO-491,Ágata,1,F,6.66,8.50,2.3,7.5,6.91,5,10,7.18,2020,2020-01-01,Não
ALUNO-492,Ametista,7,A,7.60,6.66,8.1,7.5,8.16,10,5.83,7.65,2020,2020-01-01,Não
ALUNO-495,Ametista,8,A,8.65,7.91,10,7.5,0,10,8.4,0,2020,2020-01-01,Não
ALUNO-496,Topázio,3,B,8.68,10,9.5,7.5,8.54,10,7.66,7.96,2020,2020-01-01,Não
ALUNO-499,Ametista,1,B,8.30,9.50,8.7,10,8,5,9,7.18,2020,2020-01-01,Não
ALUNO-500,Ametista,6,A,7.77,9.16,8.5,7.5,8.20,10,4.83,7.96,2020,2020-01-01,Não
ALUNO-502,Ametista,4,L,8.17,8.75,8.5,7.5,8.33,10,6.66,8.54,2020,2020-01-01,Não
ALUNO-503,Ágata,0,B,7.23,9.00,10,7.5,5.91,10,5.75,2.5,2020,2020-01-01,Não
ALUNO-506,Topázio,0,A,8.78,8.50,10,7.5,7.16,10,10,7.5,2020,2020-01-01,Não
ALUNO-507,Ametista,3,E,8.00,9.58,8.8,5,7.22,10,7.66,8.12,2020,2020-01-01,Não
ALUNO-509,Ametista,7,A,8.21,7.91,9.5,7.5,8.70,10,6.33,7.65,2020,2020-01-01,Sim
ALUNO-512,Ametista,3,C,8.30,8.75,10,4.37,9.22,5,8.33,9.79,2020,2020-01-01,Sim
ALUNO-513,Topázio,1,G,8.73,7.41,9.4,7.5,7.75,10,10,8.12,2020,2020-01-01,Não
ALUNO-515,Ametista,5,G,7.52,6.66,9.1,6.87,6.41,10,6.33,7.96,2020,2020-01-01,Não
ALUNO-517,Ágata,5,B,6.95,9.16,3.1,7.5,7.83,10,6.33,8.33,2020,2020-01-01,Não
ALUNO-518,Ametista,6,A,8.32,8.75,9.2,7.5,7.95,10,7.33,7.96,2020,2020-01-01,Não
ALUNO-520,Ametista,2,N,8.17,7.41,9.6,6.25,9.05,10,6,8.75,2020,2020-01-01,Sim
ALUNO-521,Topázio,1,E,8.64,8.50,8.5,10,8.61,5,10,8.75,2020,2020-01-01,Não
ALUNO-522,Ametista,1,A,7.49,8.50,9.3,7.5,7.58,5,6.5,7.18,2020,2020-01-01,Não
ALUNO-524,Ametista,0,F,8.36,9.00,10,7.5,7.5,5,9.5,8.12,2020,2020-01-01,Não
ALUNO-527,Ametista,5,F,7.90,9.16,8.5,6.87,9.37,5,6.66,8.90,2020,2020-01-01,Sim
ALUNO-530,Quartzo,1,M,5.04,9.00,3.3,7.5,7.58,5,0,7.18,2020,2020-01-01,Não
ALUNO-531,Ametista,4,A,7.57,8.33,9.8,7.5,8.72,5,5,7.91,2020,2020-01-01,Sim
ALUNO-533,Quartzo,2,C,5.63,9.50,6.7,6.87,6.83,5,0,7.91,2020,2020-01-01,Não
ALUNO-534,Ametista,0,H,8.30,9.00,10,6.25,7.5,5,10,7.81,2020,2020-01-01,Não
ALUNO-535,Ágata,1,M,6.95,9.00,8.5,5.62,7.41,2.5,7.5,5.62,2020,2020-01-01,Não
ALUNO-540,Ametista,1,G,7.48,8.50,8.1,7.5,7.75,5,7,8.12,2020,2020-01-01,Não
ALUNO-541,Topázio,3,F,9.09,9.16,9.9,6.87,8.94,10,9.66,7.91,2020,2020-01-01,Sim
ALUNO-544,Ágata,2,R,6.70,9.50,7.6,3.75,7.55,5,5.5,7.5,2020,2020-01-01,Não
ALUNO-545,Ágata,1,J,6.74,8.50,6.9,7.5,7.66,5,5,7.29,2020,2020-01-01,Não
ALUNO-546,Quartzo,5,L,4.92,8.33,5.4,3.12,4.88,2.5,4.66,5.41,2020,2020-01-01,Não
ALUNO-547,Ágata,4,L,7.27,8.33,6.6,5,7.94,10,6,8.33,2020,2020-01-01,Não
ALUNO-549,Quartzo,3,M,4.58,7.50,10,4.37,6.29,10,0,7.96,2020,2020-01-01,Não
ALUNO-552,Quartzo,2,P,5.73,0,8.7,6.87,7.05,5,3,7.91,2020,2020-01-01,Não
ALUNO-1257,Ametista,3,M,7.64,10,6.8,7.5,8.16,5,8,7.96,2020,2020-01-01,Não
ALUNO-555,Ametista,1,J,7.81,8.50,9.5,7.5,7.83,5,7.5,7.5,2020,2020-01-01,Não
ALUNO-557,Ametista,2,M,7.70,9.50,8.5,6.25,7.91,5,7.5,8.43,2020,2020-01-01,Não
ALUNO-559,Quartzo,2,H,5.86,8.50,4.3,7.5,7.24,5,4,6.56,2020,2020-01-01,Não
ALUNO-560,Ágata,1,N,6.85,8.91,5.3,7.5,7.33,5,7.5,6.87,2020,2020-01-01,Não
ALUNO-561,Quartzo,3,F,6.01,7.5,5.5,7.5,6.83,10,10,8.12,2020,2020-01-01,Não
ALUNO-562,Ametista,2,L,8.35,8.00,9.7,7.5,8.50,10,6.25,9.16,2020,2020-01-01,Não
ALUNO-564,Ametista,3,A,7.28,9.58,4,5,7.16,10,9,7.96,2020,2020-01-01,Não
ALUNO-568,Ametista,3,F,7.72,8.33,9.7,7.5,7.11,5,7.33,8.12,2020,2020-01-01,Não
ALUNO-569,Topázio,0,B,9.23,9.50,10,7.5,8.91,10,10,7.5,2020,2020-01-01,Sim
ALUNO-570,Ametista,1,R,7.68,9.00,6.3,7.5,7.61,5,10,7.5,2020,2020-01-01,Não
ALUNO-574,Ametista,5,G,7.63,9.58,8.4,6.87,7.33,5,7.66,8.12,2020,2020-01-01,Não
ALUNO-577,Quartzo,1,K,5.29,7.50,5,7.5,7.83,5,0,7.29,2020,2020-01-01,Não
ALUNO-579,Ametista,2,H,7.84,9.00,8.5,6.25,9.08,10,6.5,5,2020,2020-01-01,Sim
ALUNO-581,Quartzo,4,B,4.74,8.75,10,7.5,7.22,5,0,7.91,2020,2020-01-01,Não
ALUNO-583,Ametista,4,E,7.42,7.08,6.2,6.87,7.29,10,7.66,7.96,2020,2020-01-01,Não
ALUNO-585,Ágata,1,E,6.51,9.00,8,4.37,8.05,2.5,6,5.20,2020,2020-01-01,Não
ALUNO-586,Ametista,1,K,7.98,8.50,8.1,7.5,7.66,5,10,7.29,2020,2020-01-01,Não
ALUNO-588,Topázio,0,E,8.66,10,10,7.5,8.16,10,7.5,7.81,2020,2020-01-01,Não
ALUNO-589,Ametista,1,J,7.39,8.41,8.3,7.5,7.5,5,8,5.41,2020,2020-01-01,Não
ALUNO-594,Ametista,1,K,7.96,9.00,8.8,6.87,7.94,5,9,7.29,2020,2020-01-01,Não
ALUNO-597,Quartzo,7,B,5.83,6.24,3.7,5.62,6.16,10,5.5,5.78,2020,2020-01-01,Não
ALUNO-598,Quartzo,4,E,6.02,9.58,7,7.5,6.83,5,10,7.18,2020,2020-01-01,Não
ALUNO-599,Ágata,8,A,6.56,7.91,0,6.87,0,10,8.5,0,2020,2020-01-01,Não
ALUNO-601,Quartzo,6,B,5.28,0,5.1,6.87,6.54,10,2.66,7.34,2020,2020-01-01,Não
ALUNO-602,Ágata,0,D,6.19,3.49,9.4,4.37,3.25,5,8,7.81,2020,2020-01-01,Não
ALUNO-603,Quartzo,1,R,6.06,6.33,8.1,5,8.05,5,3,6.04,2020,2020-01-01,Não
ALUNO-604,Ametista,7,B,8.47,8.75,9.7,7.5,8.20,10,7.33,7.96,2020,2020-01-01,Não
ALUNO-605,Ametista,2,E,7.34,9.00,7.1,7.5,7.11,5,8,7.5,2020,2020-01-01,Não
ALUNO-606,Ametista,5,F,7.55,9.16,9.6,6.25,7.79,5,6.66,7.03,2020,2020-01-01,Não
ALUNO-608,Ametista,4,A,7.58,7.91,6.3,6.87,7.83,10,7,8.74,2020,2020-01-01,Não
ALUNO-609,Ágata,8,A,6.57,8.75,0,6.87,0,10,8.3,0,2020,2020-01-01,Não
ALUNO-611,Ametista,7,A,7.45,9.16,8.5,5.62,7.20,10,5.66,7.03,2020,2020-01-01,Não
ALUNO-613,Ágata,1,J,6.56,9.50,8.4,5,7.94,5,4,5.41,2020,2020-01-01,Não
ALUNO-614,Quartzo,6,B,5.50,0,3,6.87,6.99,10,5.33,7.5,2020,2020-01-01,Não
ALUNO-615,Topázio,0,B,9.61,9.00,10,7.5,9.83,10,10,10,2020,2020-01-01,Sim
ALUNO-618,Quartzo,2,G,4.51,9.50,4,4.37,7.05,2.5,0,6.66,2020,2020-01-01,Não
ALUNO-619,Ametista,2,N,7.74,9.00,9.7,7.5,7.61,10,4.5,7.29,2020,2020-01-01,Não
ALUNO-622,Ágata,3,H,6.48,10,4.2,7.5,5.61,10,5.33,7.08,2020,2020-01-01,Não
ALUNO-624,Quartzo,3,H,5.22,7.5,3.4,2.5,5.44,5,6.66,6.24,2020,2020-01-01,Não
ALUNO-625,Quartzo,1,F,5.78,8.50,7.3,6.25,8,5,0,7.5,2020,2020-01-01,Não
ALUNO-626,Ágata,3,M,7.04,7.91,6,7.5,7.04,10,5.66,7.65,2020,2020-01-01,Não
ALUNO-629,Ágata,8,A,7.01,9.16,0,7.5,0,10,9,0,2020,2020-01-01,Não
ALUNO-630,Ágata,8,A,6.89,8.75,0,6.87,0,10,9.1,0,2020,2020-01-01,Não
ALUNO-631,Ágata,2,R,6.27,9.50,8.5,3.12,7.55,5,3.5,6.04,2020,2020-01-01,Não
ALUNO-634,Ágata,1,D,6.14,6.91,7.1,4.37,6.58,5,7.5,2.81,2020,2020-01-01,Não
ALUNO-635,Quartzo,5,G,6.00,6.25,6.7,4.37,5.08,10,4.33,7.18,2020,2020-01-01,Não
ALUNO-636,Quartzo,5,A,5.70,7.08,3.7,7.5,5.61,5,6,6.87,2020,2020-01-01,Não
ALUNO-638,Ágata,1,G,6.90,9.00,9.2,5,6.08,5,8.5,2.5,2020,2020-01-01,Não
ALUNO-639,Quartzo,2,F,6.06,7.91,5.7,7.5,6.88,10,10,7.08,2020,2020-01-01,Não
ALUNO-640,Ágata,7,B,7.15,8.33,8,7.5,8.41,5,4.66,8.59,2020,2020-01-01,Não
ALUNO-642,Ametista,1,N,8.00,7.50,6.7,7.5,7.27,10,10,7.08,2020,2020-01-01,Não
ALUNO-670,Ametista,5,A,8.19,8.75,7.5,9.37,9.33,5,8,9.16,2020,2020-01-01,Sim
ALUNO-644,Topázio,1,B,8.62,9.50,8.6,8.75,9.00,5,10,7.81,2020,2020-01-01,Sim
ALUNO-645,Topázio,0,A,8.60,9.00,10,7.5,6.50,10,9.5,7.5,2020,2020-01-01,Não
ALUNO-646,Ametista,2,D,7.81,8.00,8.4,7.5,6.75,10,8.5,5.31,2020,2020-01-01,Não
ALUNO-647,Ágata,1,R,7.20,8.50,8.2,5,7.72,5,7.5,6.66,2020,2020-01-01,Não
ALUNO-648,Ágata,3,H,6.56,7.91,6.2,7.5,5.49,10,5,6.87,2020,2020-01-01,Não
ALUNO-655,Ametista,1,R,8.47,8.50,9.4,7.5,7.72,10,9,6.45,2020,2020-01-01,Não
ALUNO-657,Topázio,2,P,8.77,9.00,9.6,7.5,8.05,10,8.5,8.95,2020,2020-01-01,Não
ALUNO-659,Quartzo,3,B,5.83,7.91,5.7,7.5,7.08,10,0,7.34,2020,2020-01-01,Não
ALUNO-661,Ametista,7,B,8.26,9.16,9.1,7.5,8.12,10,7,7.5,2020,2020-01-01,Não
ALUNO-663,Ametista,1,D,7.37,9.00,8.5,6.25,6.91,5,9,4.68,2020,2020-01-01,Não
ALUNO-664,Topázio,4,A,9.21,9.58,10,10,9.88,5,9.33,9.16,2020,2020-01-01,Sim
ALUNO-666,Quartzo,7,A,3.83,5.83,4,7.5,4.66,10,0,4.84,2020,2020-01-01,Não
ALUNO-668,Ametista,1,K,7.72,9.00,7.1,7.5,7.83,5,9,7.91,2020,2020-01-01,Não
ALUNO-671,Ametista,1,E,7.56,8.50,6,7.5,7.55,5,10,7.5,2020,2020-01-01,Não
ALUNO-672,Ametista,1,M,7.70,9.00,9.6,6.25,7.91,10,4.5,7.81,2020,2020-01-01,Não
ALUNO-676,Quartzo,5,A,3.92,4.58,10,3.75,7.00,5,0,8.12,2020,2020-01-01,Não
ALUNO-677,Ametista,1,A,7.75,9.50,9.1,6.25,8.58,5,9,3.43,2020,2020-01-01,Não
ALUNO-678,Quartzo,2,F,4.72,0,4.5,7.5,6.61,10,0,7.5,2020,2020-01-01,Não
ALUNO-680,Ágata,7,B,7.07,7.5,7.6,5.62,6.37,10,6.5,6.71,2020,2020-01-01,Não
ALUNO-681,Quartzo,2,H,5.64,8.00,7.9,5,7.75,5,10,4.68,2020,2020-01-01,Não
ALUNO-682,Ametista,1,A,8.13,9.00,9.6,7.5,7.75,5,9,7.18,2020,2020-01-01,Não
ALUNO-683,Ametista,0,G,7.30,6.91,9.8,5,6.99,5,10,2.5,2020,2020-01-01,Não
ALUNO-684,Ametista,1,R,7.86,10,8.1,7.5,7.77,5,9.5,5.41,2020,2020-01-01,Não
ALUNO-685,Ametista,0,F,7.73,8.50,9.9,7.5,5,10,9.5,2.5,2020,2020-01-01,Não
ALUNO-686,Ametista,0,D,7.76,10,8.6,5,7.33,5,9,7.81,2020,2020-01-01,Não
ALUNO-688,Ágata,7,B,6.89,6.25,7.6,5.62,7.75,10,4.66,7.03,2020,2020-01-01,Não
ALUNO-689,Ametista,2,B,7.77,9.00,9.3,5,9.58,10,5.5,5,2020,2020-01-01,Sim
ALUNO-691,Ametista,1,C,7.69,7.00,9.2,6.25,7.5,5,9,7.29,2020,2020-01-01,Não
ALUNO-693,Ametista,0,H,8.25,8.50,10,7.5,6.99,10,10,2.5,2020,2020-01-01,Não
ALUNO-695,Topázio,0,C,8.63,9.00,10,7.5,6.99,10,9,7.81,2020,2020-01-01,Não
ALUNO-696,Ametista,2,G,7.77,7.50,9.6,7.5,8.83,5,6.5,7.91,2020,2020-01-01,Sim
ALUNO-698,Ágata,5,B,7.00,7.08,8.8,5.62,7.88,5,5.33,8.33,2020,2020-01-01,Não
ALUNO-699,Ágata,2,P,6.79,9.00,4.7,7.5,8.05,5,6.5,7.91,2020,2020-01-01,Não
ALUNO-700,Ágata,2,F,6.96,9.00,6.9,7.5,6.22,10,4.5,7.91,2020,2020-01-01,Não
ALUNO-702,Topázio,1,E,8.81,8.50,9.5,7.5,7.94,10,10,7.29,2020,2020-01-01,Não
ALUNO-703,Ametista,2,D,8.34,8.50,9.9,7.5,7.58,5,9.5,8.43,2020,2020-01-01,Não
ALUNO-704,Ametista,2,D,7.59,9.00,9.7,7.5,7.75,10,3.5,7.5,2020,2020-01-01,Não
ALUNO-707,Ametista,2,C,7.79,9.00,8.7,7.5,7.66,5,8,7.70,2020,2020-01-01,Não
ALUNO-708,Ametista,1,H,8.00,8.50,8.1,7.5,7.77,5,10,7.29,2020,2020-01-01,Não
ALUNO-710,Ametista,2,B,8.43,9.50,8.2,6.25,8.33,10,9,7.5,2020,2020-01-01,Não
ALUNO-712,Ametista,1,B,7.58,8.50,8.6,7.5,7.75,5,7.5,7.18,2020,2020-01-01,Não
ALUNO-713,Quartzo,2,J,6.06,5.83,6.8,7.5,7.55,10,10,5.62,2020,2020-01-01,Não
ALUNO-714,Quartzo,7,A,5.55,7.5,2.7,4.37,6.33,10,4.5,6.56,2020,2020-01-01,Não
ALUNO-716,Ametista,2,G,7.70,9.00,9.9,7.5,7.83,10,3.5,8.12,2020,2020-01-01,Não
ALUNO-718,Quartzo,2,N,5.54,9.00,7.4,4.37,7.5,5,0,7.29,2020,2020-01-01,Não
ALUNO-719,Quartzo,2,F,5.68,8.00,5.4,4.37,6.49,10,10,7.70,2020,2020-01-01,Não
ALUNO-720,Ágata,5,L,6.32,6.24,7.3,6.25,7.72,5,4,7.70,2020,2020-01-01,Não
ALUNO-721,Quartzo,1,G,5.66,7.50,7.3,5,7,5,4,2.5,2020,2020-01-01,Não
ALUNO-724,Ametista,2,R,7.86,6.91,9.4,7.5,8.05,10,6,7.29,2020,2020-01-01,Não
ALUNO-725,Ágata,2,M,6.73,9.00,3.3,5,7.91,10,7,6.87,2020,2020-01-01,Não
ALUNO-731,Ágata,5,L,6.43,9.16,7.8,3.12,7.55,5,4.33,7.70,2020,2020-01-01,Não
ALUNO-732,Ametista,4,L,7.85,7.91,7,7.5,7.61,10,7.66,8.54,2020,2020-01-01,Não
ALUNO-733,Ágata,2,M,7.04,8.50,7.9,8.12,7.91,10,2.5,7.18,2020,2020-01-01,Não
ALUNO-1297,Ágata,7,B,7.08,7.91,8.3,6.87,7.79,5,5.66,7.5,2020,2020-01-01,Não
ALUNO-737,Ametista,2,N,8.07,8.50,9.6,7.5,7.5,10,6.5,7.5,2020,2020-01-01,Não
ALUNO-738,Ametista,2,R,7.45,7.50,9,6.87,8.33,5,6,8.54,2020,2020-01-01,Não
ALUNO-739,Topázio,3,A,8.70,10,7.3,10,8.66,10,8.33,8.43,2020,2020-01-01,Sim
ALUNO-740,Ametista,0,D,7.94,8.00,9.4,8.12,5.83,5,10,7.81,2020,2020-01-01,Não
ALUNO-743,Ametista,0,H,7.99,9.00,9.8,5,6.91,10,10,2.5,2020,2020-01-01,Não
ALUNO-744,Quartzo,6,C,5.07,5.41,4.6,5,7.04,5,2.66,6.71,2020,2020-01-01,Não
ALUNO-745,Quartzo,4,L,5.95,8.75,5.7,7.5,7.38,5,2,8.12,2020,2020-01-01,Não
ALUNO-746,Topázio,2,F,8.89,9.00,9.1,7.5,8.83,10,9,8.54,2020,2020-01-01,Sim
ALUNO-747,Ametista,3,B,8.15,7.91,9.1,5.62,7.91,10,8,7.96,2020,2020-01-01,Não
ALUNO-749,Ágata,4,L,6.50,9.58,3.7,7.5,5.66,10,5.33,8.54,2020,2020-01-01,Não
ALUNO-750,Quartzo,4,B,5.54,9.58,6.4,6.87,6.55,5,0,8.12,2020,2020-01-01,Não
ALUNO-753,Ágata,3,E,6.48,7.91,6.6,7.5,6.72,10,2.33,8.12,2020,2020-01-01,Não
ALUNO-755,Ametista,3,L,7.73,7.91,7.5,5,7.5,10,8,8.43,2020,2020-01-01,Não
ALUNO-756,Ametista,2,B,7.43,9.00,8.9,7.5,6.33,5,9,4.37,2020,2020-01-01,Não
ALUNO-757,Ágata,3,A,6.24,5.41,4.3,7.5,6.79,10,4.66,7.96,2020,2020-01-01,Não
ALUNO-758,Ametista,2,L,7.43,9.00,7.5,7.5,8.22,10,4.25,7.91,2020,2020-01-01,Não
ALUNO-760,Topázio,0,G,8.64,9.00,9.8,7.5,6.24,10,10,7.81,2020,2020-01-01,Não
ALUNO-766,Ágata,4,B,6.82,8.75,7.4,7.5,8.05,5,3.66,8.74,2020,2020-01-01,Não
ALUNO-767,Ágata,3,L,7.09,9.16,5,7.5,6.16,10,7,7.96,2020,2020-01-01,Não
ALUNO-768,Ametista,3,G,7.72,7.91,9.9,4.37,8.77,5,7.66,7.29,2020,2020-01-01,Sim
ALUNO-773,Ametista,2,E,7.85,9.00,5.6,7.5,8.94,5,9.5,8.95,2020,2020-01-01,Sim
ALUNO-776,Quartzo,3,R,5.59,9.16,5.2,7.5,6.61,5,10,7.29,2020,2020-01-01,Não
ALUNO-777,Ágata,1,D,7.01,8.00,7.8,5,7.41,5,7.25,7.18,2020,2020-01-01,Não
ALUNO-779,Ágata,6,C,6.48,8.75,3.9,7.5,7.62,10,4,7.5,2020,2020-01-01,Não
ALUNO-780,Ametista,3,M,8.10,9.16,8.2,7.5,6.66,10,8.33,7.96,2020,2020-01-01,Não
ALUNO-782,Ametista,5,B,8.43,8.75,8.7,9.37,9.16,10,5.66,9.16,2020,2020-01-01,Sim
ALUNO-783,Ágata,1,M,6.99,8.50,8,7.5,7.91,5,4.5,8.12,2020,2020-01-01,Não
ALUNO-785,Topázio,2,B,8.81,10,9.5,7.5,7.75,10,9,8.12,2020,2020-01-01,Não
ALUNO-786,Quartzo,5,F,5.06,7.5,10,7.5,6.83,5,3,7.18,2020,2020-01-01,Não
ALUNO-789,Quartzo,4,L,4.68,9.58,2.8,7.5,5.61,5,0,7.91,2020,2020-01-01,Não
ALUNO-790,Topázio,3,C,9.19,10,8.9,7.5,9.77,10,8.66,9.79,2020,2020-01-01,Sim
ALUNO-792,Ametista,1,G,7.78,9.00,8.5,4.37,7.16,5,10,8.12,2020,2020-01-01,Não
ALUNO-793,Ametista,0,E,8.11,6.83,10,7.5,7.33,5,10,7.18,2020,2020-01-01,Não
ALUNO-794,Ametista,2,L,8.28,9.00,9.6,6.25,8.72,10,6.5,7.91,2020,2020-01-01,Sim
ALUNO-795,Ametista,2,D,7.97,10,9.7,7.5,8,5,7,7.81,2020,2020-01-01,Não
ALUNO-796,Topázio,3,B,8.61,9.16,9.8,7.5,7.62,10,8.33,7.96,2020,2020-01-01,Não
ALUNO-797,Ágata,1,R,6.85,9.50,6.8,4.37,8.11,5,6.5,6.87,2020,2020-01-01,Não
ALUNO-803,Ágata,0,G,6.97,9.00,10,5.62,4.33,10,7,2.5,2020,2020-01-01,Não
ALUNO-807,Ametista,0,E,8.09,8.50,10,6.25,7.83,10,9,2.5,2020,2020-01-01,Não
ALUNO-811,Ametista,2,B,8.19,8.00,7.4,7.5,8.08,10,9,7.5,2020,2020-01-01,Não
ALUNO-813,Ametista,1,F,8.38,8.00,7.6,7.5,8,10,10,7.18,2020,2020-01-01,Não
ALUNO-814,Ágata,1,E,6.86,7.91,9.4,5.62,7.94,5,3.75,7.91,2020,2020-01-01,Não
ALUNO-817,Ametista,2,B,8.34,10,9.5,7.5,8.33,10,7,6.25,2020,2020-01-01,Não
ALUNO-820,Ametista,4,B,8.33,7.08,8.3,5,8.94,10,9,8.74,2020,2020-01-01,Sim
ALUNO-821,Ágata,1,R,7.12,8.50,6.5,5,7.22,5,9,7.29,2020,2020-01-01,Não
ALUNO-823,Ametista,1,N,8.45,9.00,9.4,8.12,8.33,5,9.5,7.91,2020,2020-01-01,Não
ALUNO-824,Ametista,1,N,7.75,9.50,8,6.25,7.44,5,9.5,6.87,2020,2020-01-01,Não
ALUNO-825,Quartzo,3,A,5.73,7.5,4.5,3.75,5.49,10,4.66,6.71,2020,2020-01-01,Não
ALUNO-826,Ágata,2,L,6.38,8.00,6.1,7.5,6.22,10,3.5,6.66,2020,2020-01-01,Não
ALUNO-828,Ametista,4,L,7.50,7.91,8.2,5.62,8.77,5,7,8.54,2020,2020-01-01,Sim
ALUNO-829,Ágata,3,F,6.50,9.58,8.2,7.5,6.94,10,0,7.70,2020,2020-01-01,Não
ALUNO-830,Topázio,4,B,9.09,9.58,10,10,9.22,10,7,8.95,2020,2020-01-01,Sim
ALUNO-831,Ametista,0,H,7.88,9.00,10,7.5,6.91,5,8.5,6.56,2020,2020-01-01,Não
ALUNO-835,Quartzo,2,M,5.03,0,7.9,3.12,7.41,10,0,6.56,2020,2020-01-01,Não
ALUNO-837,Quartzo,6,A,4.04,0,3.4,5,6.12,10,0,6.40,2020,2020-01-01,Não
ALUNO-838,Ametista,5,B,7.91,8.33,8.4,5,8.00,10,7.33,8.33,2020,2020-01-01,Não
ALUNO-840,Ametista,0,E,7.48,9.00,10,4.37,4.49,10,10,2.5,2020,2020-01-01,Não
ALUNO-842,Quartzo,4,L,4.60,9.58,3.9,4.37,4.22,10,0,5.83,2020,2020-01-01,Não
ALUNO-846,Ágata,7,B,6.98,7.08,6.4,5.62,7.58,10,6.16,6.87,2020,2020-01-01,Não
ALUNO-848,Ametista,2,M,7.43,9.50,8.3,6.87,7.58,5,7,7.18,2020,2020-01-01,Não
